time,cmd_speed,cmd_steer,x,y,yaw,v_actual,yaw_rate
5255.834,2.659316062927246,0.10390590131282806,19.452709163286023,-2.2273695403180342,-0.2734308681229719,1.8369380240270137,0.2317520618618675
5255.836,2.659316062927246,0.10390590131282806,19.454477016465532,-2.2278651017959836,-0.27319861477289265,1.8375609484818711,0.23128716213243594
5255.837,2.659316062927246,0.10390590131282806,19.456245584470434,-2.2283604220153754,-0.27296682720586846,1.838183837034498,0.23082109436874482
5255.837,2.659316062927246,0.10390590131282806,19.458014866952972,-2.2288555015401617,-0.2727355062376049,1.8388066201427298,0.23035420361442457
5255.839,2.659316062927246,0.10390590131282806,19.459784862981937,-2.2293503429115407,-0.2725046493666144,1.8394292673197497,0.22988981079197338
5255.84,2.659316062927246,0.10390590131282806,19.461555572818135,-2.229844943936392,-0.2722742601378384,1.8400516484823972,0.2294218697369277
5255.841,2.659316062927246,0.10390590131282806,19.46332699588927,-2.2303393052932443,-0.27204433829639135,1.8406737362219787,0.22895418470066967
5255.842,2.659316062927246,0.10390590131282806,19.465099131576867,-2.2308334275945647,-0.2718148832717066,1.841295468954952,0.2284870682506692
5255.843,2.659316062927246,0.10390590131282806,19.466871979216737,-2.231327311398274,-0.27158589419239737,1.841916787746271,0.22802081902418989
5255.844,2.659316062927246,0.10390590131282806,19.468645538101697,-2.231820957224164,-0.27135736991593623,1.8425376365777961,0.22755572144433406
5255.844,2.659316062927246,0.10390590131282806,19.470419807480216,-2.232314365550379,-0.27112930902779253,1.843157961615707,0.2270920481442786
5255.845,2.659316062927246,0.10390590131282806,19.472194786556788,-2.2328075368117797,-0.27090170984551376,1.8437777125632206,0.2266300565673832
5255.847,2.659316062927246,0.10390590131282806,19.473970474497484,-2.2333004714100837,-0.27067457044746757,1.84439684352292,0.2261699862091946
5255.848,2.659316062927246,0.10390590131282806,19.475746870432666,-2.2337931697167535,-0.27044788868990194,1.8450153122569006,0.2257120600942812
5255.849,2.659316062927246,0.10390590131282806,19.4775239734601,-2.2342856320759243,-0.2702216622243318,1.8456330803399295,0.22525648378538132
5255.85,2.659316062927246,0.10390590131282806,19.47930178264832,-2.234777858806785,-0.26999588851598433,1.8462501132965352,0.22480344449045725
5255.851,2.659316062927246,0.10390590131282806,19.481080297039878,-2.2352698502057997,-0.2697705648628491,1.8468663807254013,0.22435311024170365
5255.852,2.659316062927246,0.10390590131282806,19.48285951565535,-2.2357616065491026,-0.26954568841539617,1.8474818563744824,0.22390562919546925
5255.853,2.659316062927246,0.10390590131282806,19.484639437056426,-2.2362531298344894,-0.2693212536444739,1.8480965508496392,0.2234637052734576
