time,cte_signed,steer_cmd_pub,cmd_speed_pub,steer_act,yaw_rate,speed,ax,ay,az,wz,last_cmd_v,last_cmd_steer
36065.072,0.14771570571114298,0.021242699610816308,5.499937095056025,0.014422232809953694,0.13666986486054494,5.196723630315032,0.1796559846204785,2.569196235780907,9.80457221324494,0.12127813830218694,5.499999988791014,0.02151186809405887
36065.122,0.13089280439273862,0.01909762909586802,5.494903033517205,0.013962104398634878,0.06564890188380058,5.208924477808601,0.14469765225350453,-1.0111072459140489,9.960400995934467,0.07142099503877856,5.493644518132499,0.018859287927540432
36065.172,0.11442905231459277,0.020646122764295356,5.498534272815763,0.023195669828860677,-0.03576172870560412,5.208515648283257,0.09617837936061178,-3.4908755698018337,5.506086556852448,-0.04411705827516471,5.499442082640403,0.020818177616342838
36065.222,0.09806209513541636,0.022482137233804187,5.499706854518817,0.023211477504827993,0.07021006860712686,5.193277649946576,-0.12291019870827684,2.5466490998736164,4.991600331874584,0.046223178956307065,5.499999999944581,0.02268613884152739
36065.272,0.08335349456952088,0.02517937554176084,5.499051401857852,0.02554798467557351,0.10926231654194526,5.20401055877575,0.15698931580312905,0.42378608696242626,9.79873928301606,0.11105309376557902,5.49888753869261,0.025479068687089358
36065.322,0.06912926204987167,0.023675432077844717,5.499810280259245,0.02398456685052386,0.09649716965843157,5.212200250162373,0.16674791661664384,0.366554515391681,9.799298906571089,0.09830847330098628,5.499999999859594,0.0235083272485207
36065.372,0.05515837489190049,0.02487475618505553,5.499962056050346,0.024344190759803208,0.04810158946655863,5.220159264127088,0.21899591961936044,-0.46485018408155215,9.838362452889772,0.06606624733546676,5.499999999998121,0.025008014419190067
36065.422,0.041128584743489065,0.0263833652945099,5.499992411210035,0.02574543148270969,0.058023558802784196,5.244659917463327,-1.1669464850499656,3.721363605085066,15.773105084364952,0.05382308417475884,5.499999999999957,0.02655098852889372
36065.472,0.027080204639149508,0.023431244995440827,5.499146243632995,0.03680816238296769,0.11197115698907471,5.245396858407902,-0.5987750918529687,-0.6357884181865344,14.722354960800134,0.1176719135457033,5.498934701738736,0.023103231628877598
36065.522,0.014171421226044223,0.024625159489175926,5.4998292487210625,0.03432855001229118,0.11498292131985301,5.13708944323535,-0.17308464105958202,-2.2524686342245097,22.274510600735915,0.09993834949576295,5.499999999993079,0.024757816655146495
36065.572,-0.0003610839583429032,0.025986099613476282,5.499965849744161,0.02719444587223796,0.03123781721671057,5.239771572110142,-0.023134014492299244,1.1891774157611286,8.594594640139363,0.06672318757050465,5.499999999999936,0.02613731518284299
36065.622,-0.010097211658834364,0.02293278786186401,5.499787027825542,0.026908876120905756,0.0442913049677293,5.235738536335639,0.08787266229314034,1.2184591677680516,9.799834200060323,0.0390473175474679,5.499742322345888,0.022593531000573756
36065.672,-0.01941042455372507,0.023233813966319895,5.4999574055610525,0.024786792783164646,0.05376633363993093,5.243488170020575,0.11331481751556481,0.1967665891485003,9.848340105516625,0.0440879308335854,5.499999999994929,0.02326726131125944
36065.722,-0.027964626633807492,0.023802784685693273,5.499985467735481,0.020773619650245934,0.1709347637008785,5.250338091456242,0.14172169293498593,2.196539577138857,9.794210884395943,0.18052543217266134,5.4999924832790885,0.023866003654512535
36065.772,-0.035166016077152376,0.02111343691860533,5.498851889455375,0.027246741092788795,-0.05839748072752152,5.253885843981221,0.07748693458109954,-5.071108616778664,7.10464498272456,-0.04720149930938082,5.498568494885349,0.02081462050004
36065.822,-0.04150116561392178,0.021244255133485938,5.499770377886881,0.026404768818790725,0.04295031399794378,5.237651311245042,-0.020401500283212637,1.9092046962766038,4.513040950744793,0.0177370501934788,5.499999999994757,0.021258790490694894
36065.872,-0.04693097148800368,0.02173770308497236,5.499954036317432,0.026069128979237632,0.13723745952921593,5.244750677797004,0.1556872508403758,0.48243459728493227,9.787673642868533,0.13989380525043502,5.49999995092507,0.02179253063513752
36065.922,-0.05020838753079193,0.016407654739153885,5.496092694503292,0.022934902142605296,0.10550671452875211,5.252386476630043,0.14872587316782626,0.19112261480070075,9.799536424862945,0.10899018929971484,5.495127359049757,0.015815427145174053
36065.972,-0.05248625785043862,0.0168377227631711,5.498865580738493,0.01912642715236501,0.03399414736968687,5.258367152603759,0.1540367003697888,-1.1161073002229296,9.801843772544826,0.04723901622855319,5.499558802297294,0.01688550809917301
36066.022,-0.05444511353476337,0.017153630243340334,5.499773115872203,0.01902271918410081,0.038693126420971675,5.272880784286175,-0.2720611028035466,2.305708892714162,10.182814853464226,0.028222796503754484,5.49999999965563,0.017188731074470248
36066.072,-0.055986188084581605,0.010910402200916448,5.4926004494437315,0.028706928433205547,0.07700059186358735,5.283318649812727,-0.6178308993346551,-1.4851179114665094,14.908846205933191,0.08285118308591526,5.490807282836614,0.010216710196202685
